jollibee_name,jollibee_address,jollibee_lat,jollibee_lng,mcdo_name,mcdo_address,mcdo_lat,mcdo_lng,distance_m
Jollibee,"Espana Blvd, Corner Padre Noval St, Sampaloc, Manila, 1008 Metro Manila, Philippines",14.606759400000001,120.98925489999999,McDonald's P.Campa,"P. Campa St. Cor. España St, 1008 Sampaloc, Manila, 1008 Metro Manila, Philippines",14.6059493,120.98831039999997,135.8
Jollibee Centris Mall,"GF-22 and SF-8 Eton Centris Edsa, corner Quezon Ave, Diliman, Quezon City, Metro Manila, Philippines",14.6430077,121.0389458,McDonald's,"Edsa, Cor Panay Ave, Diliman, Quezon City, 1103 Metro Manila, Philippines",14.643008999999997,121.03768389999998,135.8
Jollibee Taft Ave- Vito Cruz,"855 Taft Avenue, cor P.Ocampo St., Malate, Manila, 1004 Metro Manila, Philippines",14.562815799999997,120.9953516,McDonald's,"2399 Taft Ave, Malate, Manila, 1004 Metro Manila, Philippines",14.563431599999998,120.99423369999998,138.4
Jollibee Trium Square,"2043 Leveriza, Pasay City, 1300 Kalakhang Maynila, Philippines",14.553965999999999,120.99492579999999,McDonald's,"2059 Donada, Pasay City, 1305 Kalakhang Maynila, Philippines",14.554128999999998,120.99622459999999,141.0
Jollibee Tower,"Jollibee Tower, 12 F. Ortigas Jr. Rd, San Antonio, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.587891800000001,121.0619501,McDonald's,"1605 Sapphire Rd, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.5888934,121.06275449999998,141.1
Jollibee,"32 Gen. Luna St, Tuktukan, Taguig, 1637 Metro Manila, Philippines",14.528961400000002,121.07057150000001,McDonald's,"24 Gen. Luna St, Taguig, 1637 Metro Manila, Philippines",14.529918700000001,121.0696947,142.3
Jollibee Don Antonio,"19-c Holy Spirit Drive Corner Don Faustino Drive, Quezon City, 1127 Metro Manila, Philippines",14.683529,121.077709,McDonald's,"Holy Spirit Dr, Quezon City, 1100 Metro Manila, Philippines",14.684774299999999,121.0773964,142.5
Jollibee Plaza,"Jollibee Plaza, 12 F. Ortigas Jr. Rd, San Antonio, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.587892499999999,121.0619055,McDonald's,"1605 Sapphire Rd, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.5888934,121.06275449999998,144.0
Jollibee,"GF Convergys Bldg., Salcedo St., cor, Ayala Ave, Makati City, Metro Manila, Philippines",14.559426299999998,121.01611399999999,McDonald's,"Spc 118, E People Support Center, Ayala Ave, Makati City, Metro Manila, Philippines",14.560086699999998,121.01496019999999,144.3
Jollibee,"Taft Ave Ext, Pasay City, Metro Manila, Philippines",14.5364486,121.0001812,McDonald's Giselle Plaza,"76 EDSA - Pasay Rotonda Foot Bridge, Pasay City, 1303 Metro Manila, Philippines",14.537243699999998,121.0012514,145.2
Jollibee San Joaquin,"M. Concepcion Avenue, corner R. Jabson Street, Pasig, Metro Manila, Philippines",14.551600299999999,121.07411060000001,McDonald's,"500 Elizco Rd, Pasig, Metro Manila, Philippines",14.551071100000001,121.0753556,146.3
Jollibee Comembo,"Unit 1C Level 1 Comembo Commer Comembo, Comavena Market, Sampaguita St, Taguig, 1217 Metro Manila, Philippines",14.548421099999999,121.0632205,McDonald's,"8 Sampaguita St, Taguig, 1218 Metro Manila, Philippines",14.5476148,121.06214519999997,146.4
Jollibee - Greenhills Shopping Center,"G/F Vmall Greenhills Shopping Center, San Juan City, Metro Manila, Philippines",14.6024339,121.050135,McDonald's,"Ortigas Ave, San Juan City, 1502 Metro Manila, Philippines",14.601921500000001,121.05140360000001,147.9
Jollibee,"LEVEL 1 SM LIGHT MALL EDSA, CORNER Madison, Barangka Ilaya, Mandaluyong City, Metro Manila, Philippines",14.5738042,121.04895479999999,McDonald's,"24 Pinatubo, Manila, 1550 Kalakhang Maynila, Philippines",14.5734702,121.04759150000001,151.3
Jollibee The Landmark Makati,"Upper Basement, Landmark, Makati Ave, Makati City, Metro Manila, Philippines",14.5517977,121.0238126,McDonald's,"147 Ayala Center, Makati City, 1224 Metro Manila, Philippines",14.551821999999998,121.0252209,151.6
Jollibee - Vasra Visayas Ave,"48 Visayas Ave, Brgy, corner Forestry, Vasra, Diliman, Quezon City, Metro Manila, Philippines",14.661240500000002,121.04460139999999,McDonald's Visayas Avenue,"121 Rd 1, Quezon City, 1128 Metro Manila, Philippines",14.659875,121.0444137,153.2
Jollibee Buendia- Taft Pasay,"Buendia Avenue, Cor Taft Ave, Pasay City, Metro Manila, Philippines",14.5539031,120.9976298,McDonald's,"2059 Donada, Pasay City, 1305 Kalakhang Maynila, Philippines",14.554128999999998,120.99622459999999,153.3
Jollibee - Festival Mall (Ground Floor R1),"Festival Supermall Commerce Ave, Alabang, Muntinlupa, 1781 Metro Manila, Philippines",14.4177932,121.04143339999999,McDonald's - Festival Mall (Ground Level),"LGF, Festival Mall, Corporate Ave, Alabang, Muntinlupa, Metro Manila, Philippines",14.4165386,121.04084119999999,153.4
Jollibee DD Meridian Plaza,"Double dragon Plaza Meridian Park cor. Macapagal Ave, EDSA Ext, Pasay, Pasay City, Metro Manila, Philippines",14.5361896,120.99037170000001,McDonald's,"24 Diosdado Macapagal Blvd, Pasay City, 1300 Metro Manila, Philippines",14.5369935,120.9891822,156.1
Jollibee WATERFUN,"249 Maria Rodriguez Tiñga Ave, Taguig, 1630 Metro Manila, Philippines",14.514913100000001,121.05205509999999,McDonald's,"EP Hosing, Blk 24, 9, Taguig, 1630 Metro Manila, Philippines",14.516271999999999,121.05166899999999,156.7
Jollibee,"Meralco Ave, Ortigas Center, Pasig, Metro Manila, Philippines",14.5877141,121.06355280000001,McDonald's,"1605 Sapphire Rd, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.5888934,121.06275449999998,156.8
Jollibee,"301 Katipunan Ave, Loyola Heights, Quezon City, Metro Manila, Philippines",14.637350399999999,121.0741099,McDonald's Katipunan,"91 Katipunan Ave, Quezon City, 1108 Metro Manila, Philippines",14.635933999999999,121.07412539999999,157.5
Jollibee,"Level 1, Five Ecom Bldg, Harbor Dr, Pasay City, Metro Manila, Philippines",14.538825799999998,120.9822124,McDonald's,"1300 Sunset Ave, Pasay City, 1308 Metro Manila, Philippines",14.537466300000002,120.9818014,157.5
Jollibee Signal Village,"140 Zone, 6 Ballecer, Central Signal Village (Signal Village), Taguig, 1633 Metro Manila, Philippines",14.504737999999998,121.0530166,McDonald's,"Complex, Puregold Building, FTI Ave, Western Bicutan, Taguig, 1630 Metro Manila, Philippines",14.5057171,121.0519018,162.0
Jollibee Foods Corporation,"10/F, Jollibee Plaza, 10 F. Ortigas Jr. Rd, San Antonio, Ortigas Center, Pasig, 1604 Metro Manila, Philippines",14.5877565,121.06137249999999,McDonald's,"104 F. Ortigas Jr. Rd, Ortigas Center, Pasig, 1600 Metro Manila, Philippines",14.586293600000001,121.0615239,163.5
Jollibee | SM Mall of Asia,"G/f. Main Mall, SM Mall of Asia, Central Business Park, J.W. Diokno Blvd, Pasay City, 1300 Metro Manila, Philippines",14.5348619,120.9828763,McDonald's,"Gf 109-113, North Parking Np, SM Mall of Asia, J.W. Diokno Blvd, Pasay City, 1300 Metro Manila, Philippines",14.5363445,120.98275439999999,165.4
Jollibee - SM City Valenzuela,"Ground floor, SM Supercenter Valenzuela, along, MacArthur Hwy, Valenzuela, Metro Manila, Philippines",14.6861784,120.9762707,McDonald's Karuhatan,"211 MacArthur Hwy, Valenzuela, 1440 Metro Manila, Philippines",14.684738000000001,120.9766733,165.9
Jollibee Plaza,"H3Q6+4G8, F. Ortigas Jr. Rd, Ortigas Center, Pasig, Metro Manila, Philippines",14.587777400000002,121.061324,McDonald's,"104 F. Ortigas Jr. Rd, Ortigas Center, Pasig, 1600 Metro Manila, Philippines",14.586293600000001,121.0615239,166.4
Jollibee,"Alabang–Zapote Rd, Talon Uno, Las Piñas, 1747 Metro Manila, Philippines",14.4427617,120.99861209999999,McDonald's Las Pinas Talon,"318 Alabang–Zapote Rd, Las Piñas, 1747 Metro Manila, Philippines",14.441319600000002,120.9981888,166.7
Jollibee G. Tuazon - E. Quintos,"301 G. Tuazon, sts., Balic-balic, cor E. Queintos, Sampaloc, Manila, 1015 Metro Manila, Philippines",14.6069761,121.0029332,McDonald's,"1800 Gerardo Tuazon St, Sampaloc, Manila, 1008 Metro Manila, Philippines",14.6059428,121.0017671,170.1
"Jollibee - Bayani Road, Taguig City","30, Blk 60 Bayani Rd, Fort Bonifacio, Taguig, 1630 Metro Manila, Philippines",14.526281699999998,121.04267430000002,Burger King - Bayani Road,"No. 35, Armed Forces of The Philippines Officer's Village Association Inc. AFPOVAI, 1630 Bayani Rd, Taguig, 1630 Metro Manila, Philippines",14.527721999999999,121.042115,171.1
Jollibee,"Level 1 Red Hotel, 346 Don C Revilla St, corner Epifanio de los Santos Ave, Pasay City, Metro Manila, Philippines",14.537395699999998,121.0018992,McDonald's Edsa Taft Rotonda,"24 EDSA - Pasay Rotonda Foot Bridge, Pasay City, 1302 Metro Manila, Philippines",14.5382783,121.00058019999997,172.6
Manong Pepe's Jollibee Plaza Branch,"4th Floor, Don Francisco, Jollibee Plaza, F. Ortigas Jr. Rd, Ortigas Center, Pasig, Metro Manila, Philippines",14.5878498,121.06155100000001,McDonald's,"104 F. Ortigas Jr. Rd, Ortigas Center, Pasig, 1600 Metro Manila, Philippines",14.586293600000001,121.0615239,173.1
Jollibee,"G/F Bldg. B SM Megamall Complex EDSA, Ortigas Center, Mandaluyong City, Metro Manila, Philippines",14.583710700000001,121.05674589999998,McDonald's,"G/F SM Megamall Building A, Ortigas Center, Mandaluyong City, 1800 Metro Manila, Philippines",14.5852723,121.05679929999998,173.7
Manong Pepe's Jollibee Plaza Branch,"4th Floor, Don Francisco, Jollibee Plaza, F. Ortigas Jr. Rd, Ortigas Center, Pasig, Metro Manila, Philippines",14.5878498,121.06155100000001,McDonald's,"1605 Sapphire Rd, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.5888934,121.06275449999998,173.9
Jollibee Gracepark,"Super 8 Caloocan G/F, 558, near the package counter, Super 8 Grocery, 564 Rizal Ave Ext, Grace Park East, Caloocan, Metro Manila, Philippines",14.6541723,120.98418160000001,McDonald's Monumento Caloocan,"Grace Park West, Caloocan, Metro Manila, Philippines",14.652711499999999,120.98359779999998,174.2
Jollibee ARDI 3 CML CNTR,"RD 3 Commercial Complex, A.Bonifacio Ave, Cainta, 1900 Rizal, Philippines",14.5770187,121.1165391,McDonald's,"9 A.Bonifacio Ave, Cainta, 1900 Rizal, Philippines",14.5785774,121.1161448,178.4
Jollibee Gracepark,"Super 8 Caloocan G/F, 558, near the package counter, Super 8 Grocery, 564 Rizal Ave Ext, Grace Park East, Caloocan, Metro Manila, Philippines",14.6541723,120.98418160000001,McDonald's Victory Mall,"1659 Rizal Avenue Monumento, Caloocan, 1008 Metro Manila, Philippines",14.655595999999997,120.983358,181.4
Jollibee Plaza,"Jollibee Plaza, 12 F. Ortigas Jr. Rd, San Antonio, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.587892499999999,121.0619055,McDonald's,"104 F. Ortigas Jr. Rd, Ortigas Center, Pasig, 1600 Metro Manila, Philippines",14.586293600000001,121.0615239,182.5
Jollibee Tower,"Jollibee Tower, 12 F. Ortigas Jr. Rd, San Antonio, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.587891800000001,121.0619501,McDonald's,"104 F. Ortigas Jr. Rd, Ortigas Center, Pasig, 1600 Metro Manila, Philippines",14.586293600000001,121.0615239,183.5
Jollibee,"Alabang Zapote Rd, Brgy, corner Madrigal Ave, New Alabang Village, Muntinlupa, Metro Manila, Philippines",14.425777199999999,121.0278819,McDonald's,"1780 Service Rd, Muntinlupa, 1799 Metro Manila, Philippines",14.4248983,121.0293288,183.9
Jollibee,"H3J3+CR6, Epifanio de los Santos Ave, Ortigas Center, Mandaluyong City, Metro Manila, Philippines",14.5810259,121.0545171,McDonald's,"574a Shaw Blvd, Mandaluyong City, 1552 Metro Manila, Philippines",14.581977499999997,121.05311370000001,184.4
Jollibee at Unimart Capitol Commons,"H3F6+RPP, Pasig, Metro Manila, Philippines",14.574576299999999,121.0618423,McDonald's,"22 W Capitol Dr, Pasig, 1603 Metro Manila, Philippines",14.573256799999998,121.06073509999997,189.0
Jollibee - Happy Go Shopping Mall Valenzuela,"Jollibee, Ibaba, Valenzuela, 1440 Metro Manila, Philippines",14.746600899999999,120.9962226,McDonald's Bignay Valenzuela,"PXWX+738, Bignay, Valenzuela, Metro Manila, Philippines",14.745669600000001,120.99769699999999,189.4
Jollibee - Visayas Tandang Sora,"248 Visayas Ave, Quezon City, 1107 Metro Manila, Philippines",14.675778300000001,121.0438895,McDonald's Tandang Sora,"858 Tandang Sora Ave, Quezon City, 1100 Metro Manila, Philippines",14.6752569,121.045571,189.9
Jollibee at Unimart Capitol Commons,"H3F6+RPP, Pasig, Metro Manila, Philippines",14.574576299999999,121.0618423,McDonald's Kapitolyo Parking and Drive Thru,"9 1st St, Pasig, 1603 Metro Manila, Philippines",14.5735175,121.06044099999998,191.3
Jollibee Foods Corporation,"10/F, Jollibee Plaza, 10 F. Ortigas Jr. Rd, San Antonio, Ortigas Center, Pasig, 1604 Metro Manila, Philippines",14.5877565,121.06137249999999,McDonald's,"1605 Sapphire Rd, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.5888934,121.06275449999998,195.2
Jollibee Philippine Heart Center,"Philippine Heart Center Bldg, East Avenue, cor Matalino St, Diliman, Quezon City, Metro Manila, Philippines",14.644468999999999,121.04801639999998,McDonald's,"193 Matalino St, Diliman, Quezon City, 1100 Metro Manila, Philippines",14.644517700000002,121.0498391,196.2
Jollibee Plaza,"H3Q6+4G8, F. Ortigas Jr. Rd, Ortigas Center, Pasig, Metro Manila, Philippines",14.587777400000002,121.061324,McDonald's,"1605 Sapphire Rd, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.5888934,121.06275449999998,197.7
Jollibee - SM Congressional,"70 Congressional Ave, Project 8, Quezon City, Metro Manila, Philippines",14.6711833,121.03879210000001,McDonald's,"27-31 Visayas Ave, Project 8, Quezon City, 1106 Metro Manila, Philippines",14.671534000000001,121.04065899999999,204.6
Jollibee - Vicas Camarin,"P2XP+5HW, 173, Caloocan, Metro Manila, Philippines",14.7478797,121.03653290000001,McDonald's Vicas Camarin,"3 Camarin Rd, Caloocan, 1400 Metro Manila, Philippines",14.746266900000002,121.0356102,205.0
Jollibee - Puregold Arvo,"Puregold Ayala Malls Marikina, Liwasang Kalayaan, Marikina, 1800 Metro Manila, Philippines",14.648384000000002,121.11621559999998,McDonald's,"15 Royal Palm St, Marikina, 1800 Metro Manila, Philippines",14.6502073,121.11584679999999,206.6
Jollibee,"Taft Ave Ext, Pasay City, Metro Manila, Philippines",14.5364486,121.0001812,McDonald's Edsa Taft Rotonda,"24 EDSA - Pasay Rotonda Foot Bridge, Pasay City, 1302 Metro Manila, Philippines",14.5382783,121.00058019999997,207.9
Jollibee - SM Southmall,"Basement level, SM Southmall, Alabang–Zapote Rd, Las Piñas, Metro Manila, Philippines",14.432654000000001,121.010848,McDonald's Almanza,"Alabang–Zapote Rd, Las Piñas, 1740 Metro Manila, Philippines",14.434345500000001,121.01168820000001,208.7
Jollibee,"24 Diosdado Macapagal Blvd, Pasay City, Metro Manila, Philippines",14.534129100000001,120.9887869,McDonald's,"Ground Level, W Mall, 19 Coral Way, Pasay City, Metro Manila, Philippines",14.532210300000001,120.9891453,216.8
Jollibee - Zabarte,"175, 1400 13-15, 175, Barangay, Lot 3, Zone 15, Block 13-15, DISTRICT 1 Camarin Rd, Caloocan, 1400 Metro Manila, Philippines",14.757821600000002,121.0438258,McDonald's Zabarte,"Zabarte Rd, Caloocan, 1422 Metro Manila, Philippines",14.755900899999997,121.04336199999999,219.3
Jollibee,"Bgy, Dr Arcadio Santos Ave, San Isidro, Parañaque, 1700 Metro Manila, Philippines",14.4652833,121.01808619999998,McDonald's Valley 1,"8289 Dr Arcadio Santos Ave, Parañaque, 1700 Metro Manila, Philippines",14.46444,121.01994999999998,221.5
Jollibee,"Phoenix Gas Station, beside Hotel 101, along, EDSA Ext, Pasay City, Metro Manila, Philippines",14.535624600000002,120.98767570000001,McDonald's,"24 Diosdado Macapagal Blvd, Pasay City, 1300 Metro Manila, Philippines",14.5369935,120.9891822,222.4
Jollibee Zabarte Town Center,"Zabarte Town Center, 588 Camarin Rd, Almar, Caloocan, 1428 Metro Manila, Philippines",14.756232,121.04351199999999,"McDonald's - North Grove, Camarin RD","282 Camarin Rd, Barangay 173, Caloocan, 1400 Metro Manila, Philippines",14.755462500000002,121.0415963,223.1
Jollibee,"127 Quirino Hwy, cor M. Pascual St, Quezon City, 1106 Metro Manila, Philippines",14.6675903,121.00844040000001,McDonald's Baesa Quezon City,"167 Quirino Hwy, Quezon City, 1106 Metro Manila, Philippines",14.669370599999999,121.0094372,225.1
Jollibee - Landmark,"Stall 1 Level 1 Food Center Landmark Alabang Building, Filinvest City, Alabang, Muntinlupa, Metro Manila, Philippines",14.416631800000001,121.04293229999999,McDonald's - Festival Mall (Ground Level),"LGF, Festival Mall, Corporate Ave, Alabang, Muntinlupa, Metro Manila, Philippines",14.4165386,121.04084119999999,225.4
Jollibee Araneta Square Mall,"Along Monumento Cicle, Rizal Ave. Ext, Samson Rd, Caloocan, Metro Manila, Philippines",14.6567385,120.98357800000001,McDonald's,"490 Epifanio de los Santos Ave, Morning Breeze Subdivision, Caloocan, 1405 Metro Manila, Philippines",14.657478,120.985533,225.8
Jollibee,"3F SM City BF Homes Paranaque, Dr. A. Santos Ave, Corner President's Ave, Parañaque, 1700 Metro Manila, Philippines",14.458302600000001,121.0320122,Mcdonald's SM BF,"F25M+3J9, Dr Arcadio Santos Ave, Parañaque, 1700 Metro Manila, Philippines",14.457667599999999,121.0340485,230.3
Jollibee,"Annapolis, cor Missouri, San Juan City, Metro Manila, Philippines",14.6038628,121.05225519999998,McDonald's,"Ortigas Ave, San Juan City, 1502 Metro Manila, Philippines",14.601921500000001,121.05140360000001,234.5
Jollibee Caruncho San Nicolas,"H36M+422, Caruncho Ave, Pasig, Metro Manila, Philippines",14.560261299999999,121.0825222,McDonald's,"Caruncho Ave, Pasig, 1600 Metro Manila, Philippines",14.5581456,121.08252729999998,235.3
Jollibee Gil Fernando- Sumulong,"Gil Fernando, cor Sumulong Hwy, Marikina, 1800 Metro Manila, Philippines",14.6347094,121.10174239999998,McDonald's,"24 Sumulong Hwy, Marikina, 1800 Metro Manila, Philippines",14.635206100000001,121.0996137,235.6
Jollibee SPRING CINEMA Arnaiz Ave,"G/F Spring Cinema Bldg. Arnaiz Ave, Cor Burgos St, Pasay City, Metro Manila, Philippines",14.548221400000001,121.0009273,McDonald's Taft Libertad,"corner Antonio S. Arnaiz Ave, Pasay City, 1304 Metro Manila, Philippines",14.547609,120.99882939999999,235.8
Jollibee,"3126 Redemptorist Road, Baclaran, Parañaque, 1702 Kalakhang Maynila, Philippines",14.532297000000002,120.99471039999999,McDonald's,"Russell Avenue, Corner Roxas Blvd, Pasay City, 1308 Metro Manila, Philippines",14.5340779,120.99349260000001,237.5
Jollibee Aseana,"G/F Aseana One, Brgy, Aseana City, Bldg Bradco Ave, Baclaran, Parañaque, Metro Manila, Philippines",14.529217399999999,120.9916179,McDonald's Shell Macapagal,"Aseana Power Station, Parañaque, 1700 Metro Manila, Philippines",14.529773599999999,120.9894722,239.1
Jollibee,"unit E University Tower, # 728 Pedro Gil cor. Dr. Vasquez st. Malate Manila Manila City, Malate, Manila, 1004 Metro Manila, Philippines",14.5751767,120.9865262,McDonald's,"Taft Ave, corner Pedro Gil St, Ermita, Manila, 1000 Metro Manila, Philippines",14.5764748,120.98830269999999,239.6
Jollibee Pinagtipunan Circle Potrero,"3 Pinagtipunan Cir, Potrero, Malabon, 1475 Metro Manila, Philippines",14.6637299,120.983994,McDonald's,"11-F Lanzones Street, Potrero, Malabon, 1475 Kalakhang Maynila, Philippines",14.661555000000002,120.98386909999998,242.2
Jollibee Juan Luna Pampanga,"2130 Juan Luna St, Tondo, Manila, 1013 Metro Manila, Philippines",14.628737,120.974046,McDonald's Juan Luna Manila,"2489 Juan Luna St, Tondo, Manila, 1013 Metro Manila, Philippines",14.626739499999998,120.97313650000001,242.7
Jollibee,"G/F, STI HOLDINGS BLDG, 6764 Ayala Ave, Makati City, 1229 Metro Manila, Philippines",14.555981499999998,121.0215942,McDonald's,"8757 Paseo de Roxas, Makati City, 1227 Metro Manila, Philippines",14.557620000000002,121.0231,243.8
Jollibee,"GF Convergys Bldg., Salcedo St., cor, Ayala Ave, Makati City, Metro Manila, Philippines",14.559426299999998,121.01611399999999,McDonald's,"1200 Valero, Makati, 1227 Kalakhang Maynila, Philippines",14.5606689,121.0180172,247.1
Jollibee Dr A Santos- Soreena,"7202 Soreena Street, corner Dr Arcadio Santos Ave, Parañaque, 1700 Metro Manila, Philippines",14.456640400000001,121.0361154,Mcdonald's SM BF,"F25M+3J9, Dr Arcadio Santos Ave, Parañaque, 1700 Metro Manila, Philippines",14.457667599999999,121.0340485,250.2
Jollibee,"GXMM+M89, Pacific Dr, Pasay City, Metro Manila, Philippines",14.534169900000002,120.98335660000001,McDonald's,"Gf 109-113, North Parking Np, SM Mall of Asia, J.W. Diokno Blvd, Pasay City, 1300 Metro Manila, Philippines",14.5363445,120.98275439999999,250.3
Jollibee Benin,"335 Benin St. corner EDSA, Grace Park East, Caloocan, 1400 Metro Manila, Philippines",14.656858999999999,120.985312,McDonald's Victory Mall,"1659 Rizal Avenue Monumento, Caloocan, 1008 Metro Manila, Philippines",14.655595999999997,120.983358,252.8
Jollibee,"Espana Blvd, Corner Padre Noval St, Sampaloc, Manila, 1008 Metro Manila, Philippines",14.606759400000001,120.98925489999999,McDonald's,"1051 Padre Noval St, Sampaloc, Manila, 1008 Metro Manila, Philippines",14.608480600000002,120.98762350000001,259.7
Jollibee | WalterMart Makati,"790 Chico Rocess Cor, corner Antonio Arnaiz Ave, Makati City, Metro Manila, Philippines",14.551371,121.01315829999999,McDonald's,"Amorsolo Street, Makati, 1229 Kalakhang Maynila, Philippines",14.553142099999999,121.01475800000001,261.6
Jollibee SM East Ortigas,"Ortigas Ave Ext, Santa Lucia, Pasig, 1608 Metro Manila, Philippines",14.5868889,121.1045645,McDonald's,"8005 Ortigas Ave, Pasig, 1608 Metro Manila, Philippines",14.5887267,121.10304119999998,262.0
Jollibee Axiaa,"131 West Ave, Project 7, Quezon City, Metro Manila, Philippines",14.654686199999999,121.02963919999999,McDonald's SM North Edsa,"SM City North EDSA, Quezon City, 1100 Metro Manila, Philippines",14.656814299999999,121.030721,263.7
Jollibee Mandaluyong,"185 Rt. Rev. G. Aglipay, St. Poblacion, Mandaluyong City, Metro Manila, Philippines",14.587868099999998,121.02482200000001,McDonald's,"3216 New Panaderos, Manila, Metro Manila, Philippines",14.589319799999998,121.02287869999999,264.2
JOLLIBEE RIZAL AVENUE DRIVE THRU,"949 Rizal Ave, Barangay 314, Santa Cruz, Manila, 1014 Metro Manila, Philippines",14.6060103,120.98183390000001,McDonald's Recto Rizal Ave,"1548 Recto Ave, Santa Cruz, Manila, 1003 Metro Manila, Philippines",14.603605,120.981741,267.6
Jollibee,"9th Avenue, Rizal Ave Ext, Grace Park West, Caloocan, Metro Manila, Philippines",14.650329,120.98401960000001,McDonald's Monumento Caloocan,"Grace Park West, Caloocan, Metro Manila, Philippines",14.652711499999999,120.98359779999998,268.8
Jollibee,"Meralco Ave, Ortigas Center, Pasig, Metro Manila, Philippines",14.5877141,121.06355280000001,McDonald's,"104 F. Ortigas Jr. Rd, Ortigas Center, Pasig, 1600 Metro Manila, Philippines",14.586293600000001,121.0615239,269.5
Jollibee,"MCU EDSA N, Loreto, Morning Breeze Subdivision, Caloocan, Metro Manila, Philippines",14.657486400000002,120.98803909999998,McDonald's,"490 Epifanio de los Santos Ave, Morning Breeze Subdivision, Caloocan, 1405 Metro Manila, Philippines",14.657478,120.985533,269.6
Jollibee Pioneer Centre,"108 Pioneer Centre Pioneer St, cor United St, Kapitolyo, Pasig, Metro Manila, Philippines",14.574345,121.0580028,McDonald's Kapitolyo Parking and Drive Thru,"9 1st St, Pasig, 1603 Metro Manila, Philippines",14.5735175,121.06044099999998,278.1
Jollibee Pioneer- Sheridan,"Sheridan, Mandaluyong City, Metro Manila, Philippines",14.571314899999999,121.05209190000001,McDonald's Pioneer Reliance,"128c Pioneer St, Mandaluyong City, 1550 Metro Manila, Philippines",14.5721399,121.0545358,278.5
Jollibee,"Level 1, Five Ecom Bldg, Harbor Dr, Pasay City, Metro Manila, Philippines",14.538825799999998,120.9822124,McDonald's,"Gf 109-113, North Parking Np, SM Mall of Asia, J.W. Diokno Blvd, Pasay City, 1300 Metro Manila, Philippines",14.5363445,120.98275439999999,282.0
Jollibee Buendia Bautista,"25 Sen. Gil Puyat ave, corner Bautista St, Makati City, Metro Manila, Philippines",14.5556526,121.0019361,McDonald's Dian,"53 Sen. Gil J. Puyat Ave, Makati City, 1235 Metro Manila, Philippines",14.556423999999998,121.004449,283.7
Jollibee - Nangka,"J. P. Rizal Street, M485+R2G, Japan Ave, Marikina, Metro Manila, Philippines",14.6670661,121.10758619999999,McDonald's Nangka Marikina,"Buenmar Street, J. P. Rizal St, Marikina, 1800 Metro Manila, Philippines",14.66955,121.10820000000001,284.0
Jollibee Cash & Carry,"G/F C & C Mall, Filmore St, Makati City, Metro Manila, Philippines",14.5587397,121.00557510000002,McDonald's Dian,"53 Sen. Gil J. Puyat Ave, Makati City, 1235 Metro Manila, Philippines",14.556423999999998,121.004449,284.6
Jollibee,"135 West Ave, Project 7, Quezon City, Metro Manila, Philippines",14.654540599999999,121.0295043,McDonald's SM North Edsa,"SM City North EDSA, Quezon City, 1100 Metro Manila, Philippines",14.656814299999999,121.030721,284.7
Jollibee,"unit E University Tower, # 728 Pedro Gil cor. Dr. Vasquez st. Malate Manila Manila City, Malate, Manila, 1004 Metro Manila, Philippines",14.5751767,120.9865262,McDonald's,"Pedro Gil St, corner Adriatico St, Malate, Manila, 1004 Metro Manila, Philippines",14.574184500000001,120.9840735,286.1
Jollibee CITYLAND 10 Tower 2,"L/G, Cityland 10 Tower 2, 154 H.V. Dela Costa, Makati City, Metro Manila, Philippines",14.560728300000001,121.0175756,McDonald's,"Spc 118, E People Support Center, Ayala Ave, Makati City, Metro Manila, Philippines",14.560086699999998,121.01496019999999,290.4
Jollibee ITC Shaw Kalentong,"51 Shaw Blvd, Mandaluyong City, 1550 Metro Manila, Philippines",14.593616899999999,121.0276074,McDonald's,"584 A New Panaderos, Manila, 1552 Metro Manila, Philippines",14.5918839,121.02554869999999,293.6
Jollibee PGH Taft,"799 Pedro Gil St, Ermita, Manila, 1007 Metro Manila, Philippines",14.576267699999997,120.98848029999999,McDonald's Benitez,"1112 Pedro Gil St, Paco, Manila, 1004 Metro Manila, Philippines",14.5771967,120.9910664,296.9
Jollibee - Farmers Market,"Spc 15 Farmers Market Annex, Farmers Market Araneta Center Cubao QC, Cubao, Quezon City, Metro Manila, Philippines",14.619460899999998,121.0528474,McDonald's,"New Frontier, 24 General Roxas Ave, Cubao, Quezon City, 1100 Metro Manila, Philippines",14.621958600000001,121.0538314,297.2
Jollibee,"Blue Bay Walk, cor Roxas Blvd, EDSA, Pasay City, Metro Manila, Philippines",14.5374443,120.9919157,McDonald's,"24 Diosdado Macapagal Blvd, Pasay City, 1300 Metro Manila, Philippines",14.5369935,120.9891822,298.5
